rr,var,min,max,sort
0.122961711,0.010988094,-0.082493544,0.328416966,210
0.12764556,0.00824107,-0.050283909,0.30557503,211
0.129356021,0.005226205,-0.012337276,0.271049319,212
0.129677823,0.003868586,0.007769821,0.251585826,213
0.133531393,0.010988094,-0.071923862,0.338986647,214
0.133531393,0.010988094,-0.071923862,0.338986647,215
0.136776712,0.010988094,-0.068678541,0.342231965,216
0.136965855,0.010988094,-0.068489399,0.342421109,217
0.141179613,0.00824107,-0.036749857,0.319109083,218
0.141179614,0.00824107,-0.036749855,0.319109084,219
0.141179615,0.00824107,-0.036749855,0.319109085,220
0.141970261,0.00092638,0.082314752,0.20162577,221
