x,y,Total_Cu,Total_Fe,Total_Mn,Total_Zn,Total_Co ,Total_Ni ,Micronutrient
110.175480,44.867070,7.030315,15322.596729,415.436777,38.791384,5.983247,11.966494,15801.804946
110.168690,44.862540,10.050000,22507.000000,317.300000,53.150000,7.300000,14.650000,22909.450000
110.246170,44.854780,3.000000,10126.000000,308.950000,20.450000,3.900000,5.850000,10468.150000
110.242210,44.853770,5.778043,14518.330345,295.776051,29.288703,5.827854,8.965929,14863.966926
110.237570,44.851230,10.819705,23194.056641,424.162345,44.674910,8.675708,14.110491,23696.499801
110.233910,44.852140,10.291767,20573.541167,390.587530,41.067146,7.743805,13.289369,21036.520783
18.469410,-23.253350,0.090000,125.160000,1.050000,0.130000,0.030000,0.100000,126.560000
18.466590,-23.252900,0.090000,110.140000,0.800000,0.120000,0.030000,0.100000,111.280000
18.463520,-23.252370,0.090000,115.790000,0.990000,0.140000,0.030000,0.100000,117.140000
19.138770,-21.980600,0.060000,70.380000,0.780000,0.070000,0.020000,0.060000,71.370000
19.142290,-21.984450,0.050000,92.520000,0.950000,0.080000,0.030000,0.080000,93.710000
19.143490,-21.989600,0.080000,103.670000,1.110000,0.090000,0.030000,0.090000,105.070000
18.914220,-19.068350,0.050000,28.140000,0.310000,0.060000,0.020000,0.040000,28.620000
18.916690,-19.070360,0.030000,28.630000,0.120000,0.040000,0.010000,0.030000,28.860000
18.920270,-19.073670,0.030000,38.190000,0.190000,0.030000,0.010000,0.030000,38.480000
15.793390,-24.056940,0.130000,160.670000,2.380000,0.320000,0.060000,0.170000,163.730000
15.790530,-24.053420,0.150000,226.740000,2.710000,0.400000,0.090000,0.190000,230.280000
15.785610,-24.048770,0.110000,180.940000,2.140000,0.330000,0.070000,0.170000,183.760000
15.572470,-22.957530,0.060000,52.180000,0.940000,0.140000,0.020000,0.060000,53.400000
15.561690,-22.958140,0.070000,87.380000,1.490000,0.210000,0.040000,0.070000,89.260000
15.546950,-22.957410,0.060000,94.730000,1.550000,0.220000,0.040000,0.080000,96.680000
15.074530,-23.584640,0.190000,389.310000,4.180000,0.690000,0.150000,0.290000,394.810000
15.076480,-23.575210,0.180000,346.590000,3.590000,0.570000,0.130000,0.260000,351.320000
15.079980,-23.567400,0.180000,319.930000,3.330000,0.540000,0.120000,0.240000,324.340000
15.771730,-24.340240,0.200000,339.190000,3.970000,0.570000,0.130000,0.290000,344.350000
15.766620,-24.334150,0.130000,282.050000,2.790000,0.450000,0.100000,0.230000,285.750000
15.758550,-24.322310,0.090000,189.440000,1.850000,0.290000,7.000000,0.160000,198.830000
19.978600,-25.130810,0.040000,31.350000,0.200000,0.070000,0.010000,0.030000,31.700000
19.984080,-25.128850,0.050000,41.020000,0.280000,0.090000,0.020000,0.040000,41.500000
19.989350,-25.126350,0.040000,26.450000,0.180000,0.060000,0.010000,0.030000,26.770000
2.702500,13.522000,0.750000,2364.150000,9.100000,3.950000,0.000000,0.000000,2377.950000
2.708220,13.523440,1.450000,2392.600000,8.900000,3.100000,0.000000,0.000000,2406.050000
2.111000,13.191060,1.400000,2710.900000,26.900000,4.250000,0.000000,3.600000,2747.050000
2.107640,13.190610,1.600000,4778.400000,28.300000,5.800000,2.550000,3.700000,4820.350000
2.150830,12.805720,1.050000,3802.150000,12.400000,2.200000,0.000000,0.000000,3817.800000
2.175530,12.805140,2.150000,6925.500000,25.000000,5.700000,2.750000,0.000000,6961.100000
35.216550,31.554730,7.731445,22706.005587,349.910215,37.011173,9.128093,21.648045,23131.434557
35.215780,31.555070,8.241758,20660.339660,321.028971,32.567433,8.291708,20.529471,21050.999001
35.215790,31.554440,8.223684,23492.822967,353.169856,38.427033,9.918262,22.378389,23924.940191
-80.462800,-5.145670,4.095086,6972.632841,79.854175,15.731123,2.347183,2.297243,7076.957651
-80.464530,-5.137090,3.244808,6868.510383,80.920527,15.325479,2.346246,2.296326,6972.643770
-80.464950,-5.129920,3.489531,6511.964108,78.364905,15.653041,2.293121,2.293121,6614.057827
-80.952680,-5.121020,3.545745,5975.829005,72.662805,12.684778,2.147423,3.595685,6070.465441
-80.954620,-5.128120,5.186515,9017.055655,112.208259,20.097746,2.942350,3.690405,9161.180930
-80.956300,-5.136160,6.542149,13130.743108,147.273272,27.816620,3.945266,5.942869,13322.263284
-6.996670,38.074860,139.388489,26925.959233,456.085132,37.969624,8.093525,19.784173,27587.280176
-6.995960,38.078080,149.231384,32999.101617,505.340387,52.255939,11.129966,24.455979,33741.515273
-7.006480,38.083760,19.008182,37453.602075,492.366793,44.601876,11.973658,26.441828,38047.994412
-8.320430,38.703640,2.848291,11011.892864,312.762343,20.737557,3.148111,1.399161,11352.788327
-8.319670,38.705270,2.948820,11848.260696,388.794482,23.940424,3.348661,1.849260,12269.142343
-8.318990,38.708300,1.298183,10944.178151,318.354304,22.268824,3.345317,3.095666,11292.540443
-8.073780,37.589680,9.246301,21718.812475,330.917633,34.186325,7.297081,13.794482,22114.254298
-8.068250,37.585000,10.747850,27401.519696,358.428314,397.570486,6.748650,15.646871,28190.661868
-8.059960,37.589490,10.035950,27337.227881,465.997603,48.382265,7.239864,17.625325,27886.508888
-8.847240,38.855310,5.546672,2923.945633,165.250849,63.811713,1.499101,1.848891,3161.902858
-8.854050,38.846730,2.900000,2204.750000,80.250000,18.750000,1.200000,2.250000,2310.100000
-8.856580,38.846800,2.047543,2640.081902,164.003196,14.232920,1.747903,2.197363,2824.310827
-8.518010,38.109170,10.287655,36194.067119,383.140232,63.174191,7.291250,25.519377,36683.479824
-8.517330,38.106610,15.984016,41434.065934,768.931069,88.711289,10.789211,28.121878,42346.603397
-8.511550,38.108720,9.392486,31424.360512,595.823341,76.888489,9.042766,21.233014,32136.740608
22.242690,-33.092140,18.224486,38780.207709,561.064510,132.214899,8.288396,21.420012,39521.420012
22.245810,-33.089150,21.728272,41876.623377,732.717283,152.097902,9.390609,23.576424,42816.133866
22.267380,-33.166520,18.246351,36975.604879,547.590482,139.722056,6.398720,23.495301,37711.057788
24.766120,-32.587160,8.348330,23715.756849,385.822835,74.335133,7.348530,15.846831,24207.458508
24.763170,-32.590740,9.746102,23919.932027,407.137145,76.819272,8.196721,15.693723,24437.524990
24.688150,-32.622150,7.545473,24939.536278,405.356786,75.404757,8.894663,17.989206,25454.727164
27.280130,-24.151380,20.150000,21199.500000,300.100000,27.550000,8.450000,28.500000,21584.250000
27.278100,-24.148750,34.644569,36070.786741,378.793930,34.245208,10.682907,33.995607,36563.148962
27.277510,-24.143670,22.027972,19825.174825,344.855145,23.126873,8.841159,24.425574,20248.451548
27.285770,-24.139120,30.681591,31254.247452,613.132121,32.930242,16.040376,52.768339,31999.800120
29.697790,-23.847140,13.142115,15663.601839,170.647611,12.742355,5.696582,27.133720,15892.964221
29.695020,-23.848490,10.600000,14071.000000,199.650000,11.050000,7.600000,60.100000,14360.000000
29.692700,-23.849610,8.682635,8897.205589,105.638723,8.033932,3.393214,27.195609,9050.149701
29.687050,-23.828980,10.780595,15368.336993,302.605310,12.227990,10.880415,116.540228,15821.371531
26.213850,-26.083510,11.450000,18611.500000,1166.750000,30.950000,7.400000,14.250000,19842.300000
26.213340,-26.080950,13.500000,22697.000000,1461.200000,5.340000,12.000000,22.650000,24211.690000
26.210260,-26.078940,9.100000,20648.500000,721.450000,10.900000,7.650000,17.000000,21414.600000
26.207920,-26.075650,24.200000,18013.000000,4436.950000,26.400000,25.450000,24.700000,22550.700000
31.240220,-23.856030,23.761981,15806.709265,174.221246,16.573482,6.988818,38.538339,16066.793131
31.226510,-23.847890,18.746251,15375.924815,185.812837,12.247550,6.848630,19.646071,15619.226155
31.212430,-23.832620,11.665005,10767.198405,223.330010,15.154536,5.533400,32.701894,11055.583250
29.561720,-23.144740,17.436051,21115.107914,187.200240,23.830935,8.443245,53.157474,21405.175859
29.564160,-23.142240,13.336663,11487.012987,135.714286,14.635365,5.344655,26.023976,11682.067932
29.562750,-23.137210,15.678051,16591.771520,162.372678,14.829239,6.490913,30.507290,16821.649690
29.613820,-23.140330,10.734971,8530.057919,109.097264,10.185740,4.993010,30.507290,8695.576193
-3.626680,40.184250,7.374925,8127.366952,136.735101,18.935619,2.242376,4.584413,8297.239386
-3.624090,40.186080,8.048390,7749.950010,130.173965,16.896621,2.249550,4.749050,7912.067586
-3.614800,40.180890,7.281069,7682.525434,140.185518,17.903451,1.745462,3.690405,7853.331339
-5.942830,39.763720,17.775115,30026.912323,340.772918,66.856401,7.090074,27.561414,30486.968244
-5.939810,39.757160,8.191808,15837.162837,429.370629,35.664336,6.443556,12.737263,16329.570430
-5.939050,39.753590,11.833433,17277.811065,265.328540,181.495906,5.242660,15.178750,17756.890354
-5.938650,39.752140,14.832201,27292.748702,384.718338,65.271674,6.691970,23.072313,27787.335198
-4.410920,39.733940,8.190172,21351.877747,253.246105,48.192169,6.042749,4.444666,21671.993608
-4.412440,39.735960,10.730685,16584.647634,206.727890,36.983430,3.843082,3.493711,16846.426432
-4.414070,39.738320,5.400000,21038.000000,223.000000,43.500000,4.200000,3.600000,21317.700000
-4.412140,39.741010,14.300000,25038.500000,289.900000,55.750000,6.000000,15.100000,25419.550000
-0.688560,41.404490,4.046763,3915.367706,44.814149,15.737410,1.698641,4.146683,3985.811351
-0.704530,41.403680,6.790493,6065.508288,111.643699,12.432594,1.597763,5.741961,6203.714799
-0.715700,41.397650,4.548181,1415.183926,19.442223,3.098760,7.497001,1.499400,1451.269492
-0.575080,41.775010,4.896083,2189.448441,61.400879,5.195843,1.498801,2.797762,2265.237810
-0.581170,41.767750,3.393214,1033.782435,33.433134,2.744511,0.548902,1.147705,1075.049900
-0.592210,41.770760,5.686353,2383.729050,40.153631,7.033121,0.997606,2.494014,2440.093775
-2.159890,36.738750,7.976072,31753.738784,1855.234297,127.916251,8.773679,6.231306,33759.870389
-2.160470,36.742390,5.123359,39065.857541,797.801433,58.247115,10.495424,3.979308,39941.504178
-2.162470,36.744690,11.129966,28843.581553,1641.046117,141.694949,7.835895,7.336794,30652.625275
-2.163350,36.746300,42.407592,51708.291708,1554.095904,281.068931,8.991009,12.737263,53607.592408
-3.762570,37.619380,11.500000,29969.000000,398.150000,33.400000,8.100000,21.450000,30441.600000
-3.757030,37.617670,13.664472,33877.418711,540.245362,57.650110,7.779773,26.231797,34522.990225
-3.750350,37.615730,10.289710,16470.529471,209.990010,34.715285,4.645355,14.235764,16744.405594
-3.742910,37.614690,19.376748,17953.955254,707.451059,78.655613,8.040352,27.666800,18795.145825
-2.473280,37.116450,13.750000,32327.000000,291.650000,62.600000,9.600000,27.450000,32732.050000
-2.485650,37.119460,13.938849,39787.669864,512.789768,57.404077,11.690647,37.569944,40421.063149
-2.499280,37.122600,19.599042,43494.913226,363.155795,72.062637,11.370437,34.659884,43995.761021
10.060190,32.964960,3.400000,5485.000000,42.800000,10.500000,2.900000,4.550000,5549.150000
10.069010,32.962820,2.550000,7042.000000,64.650000,10.000000,4.300000,5.100000,7128.600000
10.075020,32.961910,3.000000,6205.000000,53.600000,10.100000,2.500000,5.000000,6279.200000
10.080280,32.963100,3.200000,6380.000000,57.650000,10.900000,2.750000,5.350000,6459.850000
11.197170,32.623290,2.250000,3700.750000,31.900000,8.050000,2.300000,3.300000,3748.550000
11.211040,32.652790,2.650000,5294.000000,48.650000,9.450000,2.500000,4.600000,5361.850000
11.239690,32.674230,2.750000,8944.500000,90.350000,14.550000,4.200000,6.850000,9063.200000
-109.710200,38.202550,3.950000,5163.500000,125.000000,15.850000,2.000000,4.350000,5314.650000
-109.706680,38.184300,2.098321,3671.812550,78.287370,10.541567,1.398881,2.597922,3766.736611
-109.732950,38.165170,2.795527,4446.285942,136.930911,15.425319,1.847045,3.694089,4606.978834
-111.606220,36.970220,3.343313,4635.728543,72.504990,20.708583,1.646707,3.942116,4737.874251
-111.610400,36.969820,2.796644,2123.302038,35.906912,10.936876,1.148622,1.747903,2175.838993
-111.621900,36.970430,1.996805,1702.326278,30.051917,9.484824,1.098243,1.697284,1746.655351
-111.511880,36.976920,2.495508,1101.517269,24.955081,7.187063,0.898383,0.898383,1137.951687
-103.910780,29.477390,6.150000,24742.000000,820.900000,52.150000,9.150000,4.450000,25634.800000
-103.913430,29.477330,9.144513,28394.963022,478.313012,41.225265,12.042774,2.498501,28938.187088
-103.915250,29.478180,15.590646,37194.183490,605.586648,51.519089,15.240855,2.748351,37884.869079
-103.919460,29.479670,13.997201,36696.160768,630.073985,57.888422,18.246351,3.299340,37419.666067
-110.847430,31.850450,17.432567,32623.376623,223.776224,18.581419,11.138861,4.695305,32899.000999
-110.847690,31.848710,17.472045,19208.266773,290.035942,30.601038,9.185304,3.993610,19559.554712
-110.847510,31.846460,17.575394,24313.960455,235.170761,23.866587,9.486719,4.493709,24604.553625
-110.843970,31.838480,16.227282,12726.183343,301.128420,27.960855,7.189934,3.445177,13082.135011
-110.890960,31.883190,14.133040,18860.367559,299.041151,33.909309,8.290052,3.945266,19219.686376
-110.886790,31.884520,21.478521,13650.849151,279.270729,29.620380,7.242757,4.045954,13992.507493
-110.882200,31.885500,26.129097,14493.405276,238.109512,26.478817,6.245004,3.447242,14793.814948
-110.881190,31.885290,26.500000,11190.000000,224.750000,23.300000,5.500000,3.250000,11473.300000
-110.829580,31.786100,10.950000,15596.000000,383.900000,49.100000,9.450000,6.150000,16055.550000
-110.827410,31.786140,12.100000,17717.500000,430.450000,53.900000,10.350000,5.050000,18229.350000
-110.824310,31.786350,10.791367,17082.334133,393.035572,49.910072,9.042766,3.996803,17549.110711
-106.813000,32.571110,3.749250,7534.493101,95.030994,14.647071,2.899420,3.149370,7653.969206
-106.808300,32.573970,3.793930,7514.476837,100.539137,14.526757,3.095048,3.394569,7639.826278
-106.806800,32.578500,3.350000,8410.000000,104.700000,16.000000,3.100000,3.900000,8541.050000
-106.832600,32.601160,3.844618,7493.509087,102.955862,15.478330,2.846016,3.744757,7622.378670
-65.424830,8.423240,1.400000,2004.200000,20.450000,5.800000,1.750000,0.000000,2033.600000
-65.415020,8.427200,4.550000,4161.300000,22.150000,10.800000,0.000000,0.000000,4198.800000
-65.399540,8.449930,1.600000,545.800000,7.500000,2.500000,0.000000,0.000000,557.400000
